,toss_decision,avgTeam1,avgTeam2,avgWckTeam1,avgWckTeam2,team1_toss_win,team1_bat
339,0,0.7640449438202247,0.8426966292134831,0.6666666666666666,0.8333333333333333,1.0,1
340,1,0.797752808988764,0.7752808988764045,0.8333333333333333,0.8333333333333333,0.0,0
341,1,0.7808988764044944,0.8764044943820224,0.6666666666666666,0.8333333333333333,0.0,0
342,1,0.6910112359550562,0.7640449438202247,0.0,0.6666666666666666,0.0,0
343,0,0.8370786516853932,0.7696629213483146,0.8333333333333333,0.8333333333333333,1.0,1
344,0,0.8426966292134831,0.7808988764044944,0.8333333333333333,0.6666666666666666,1.0,1
345,0,0.797752808988764,0.6910112359550562,0.8333333333333333,0.0,1.0,1
346,0,0.7752808988764045,0.8426966292134831,0.8333333333333333,0.8333333333333333,1.0,1
347,1,0.8370786516853932,0.8764044943820224,0.8333333333333333,0.8333333333333333,0.0,0
348,0,0.7696629213483146,0.7808988764044944,0.8333333333333333,0.6666666666666666,1.0,1
349,1,0.7640449438202247,0.797752808988764,0.6666666666666666,0.8333333333333333,0.0,0
350,0,0.8370786516853932,0.8426966292134831,0.8333333333333333,0.8333333333333333,1.0,1
351,1,0.8764044943820224,0.7640449438202247,0.8333333333333333,0.6666666666666666,0.0,0
352,1,0.797752808988764,0.7808988764044944,0.8333333333333333,0.6666666666666666,0.0,0
353,0,0.7752808988764045,0.7696629213483146,0.8333333333333333,0.8333333333333333,1.0,1
354,0,0.6910112359550562,0.8426966292134831,0.0,0.8333333333333333,1.0,1
355,0,0.797752808988764,0.7752808988764045,0.8333333333333333,0.8333333333333333,1.0,1
356,0,0.6910112359550562,0.8370786516853932,0.0,0.8333333333333333,1.0,1
357,0,0.7696629213483146,0.8764044943820224,0.8333333333333333,0.8333333333333333,1.0,1
358,1,0.8426966292134831,0.7752808988764045,0.8333333333333333,0.8333333333333333,0.0,0
359,1,0.7808988764044944,0.7640449438202247,0.6666666666666666,0.6666666666666666,0.0,0
360,1,0.8764044943820224,0.8370786516853932,0.8333333333333333,0.8333333333333333,0.0,0
361,0,0.7696629213483146,0.797752808988764,0.8333333333333333,0.8333333333333333,1.0,1
362,0,0.8426966292134831,0.7640449438202247,0.8333333333333333,0.6666666666666666,1.0,1
363,0,0.7696629213483146,0.6910112359550562,0.8333333333333333,0.0,1.0,1
364,0,0.7752808988764045,0.7808988764044944,0.8333333333333333,0.6666666666666666,1.0,1
365,0,0.8426966292134831,0.797752808988764,0.8333333333333333,0.8333333333333333,1.0,1
366,0,0.8764044943820224,0.7640449438202247,0.8333333333333333,0.6666666666666666,1.0,1
367,0,0.8370786516853932,0.7752808988764045,0.8333333333333333,0.8333333333333333,1.0,1
368,0,0.7808988764044944,0.6910112359550562,0.6666666666666666,0.0,1.0,1
369,1,0.8764044943820224,0.797752808988764,0.8333333333333333,0.8333333333333333,0.0,0
370,0,0.7696629213483146,0.8426966292134831,0.8333333333333333,0.8333333333333333,1.0,1
371,0,0.7640449438202247,0.8370786516853932,0.6666666666666666,0.8333333333333333,1.0,1
372,0,0.6910112359550562,0.8764044943820224,0.0,0.8333333333333333,1.0,1
373,0,0.7808988764044944,0.8370786516853932,0.6666666666666666,0.8333333333333333,1.0,1
374,0,0.7696629213483146,0.7752808988764045,0.8333333333333333,0.8333333333333333,1.0,1
375,1,0.8426966292134831,0.6910112359550562,0.8333333333333333,0.0,0.0,0
376,1,0.797752808988764,0.8370786516853932,0.8333333333333333,0.8333333333333333,0.0,0
377,0,0.7752808988764045,0.7640449438202247,0.8333333333333333,0.6666666666666666,1.0,1
378,1,0.8764044943820224,0.7808988764044944,0.8333333333333333,0.6666666666666666,0.0,0
379,0,0.7640449438202247,0.7696629213483146,0.6666666666666666,0.8333333333333333,1.0,1
380,1,0.6910112359550562,0.797752808988764,0.0,0.8333333333333333,0.0,0
381,1,0.8764044943820224,0.7752808988764045,0.8333333333333333,0.8333333333333333,0.0,0
382,1,0.8426966292134831,0.8370786516853932,0.8333333333333333,0.8333333333333333,0.0,0
383,1,0.7808988764044944,0.797752808988764,0.6666666666666666,0.8333333333333333,0.0,0
384,0,0.6910112359550562,0.7696629213483146,0.0,0.8333333333333333,1.0,1
385,1,0.7640449438202247,0.7752808988764045,0.6666666666666666,0.8333333333333333,0.0,0
386,0,0.8426966292134831,0.7808988764044944,0.8333333333333333,0.6666666666666666,1.0,1
387,1,0.7696629213483146,0.8370786516853932,0.8333333333333333,0.8333333333333333,0.0,0
388,1,0.8764044943820224,0.797752808988764,0.8333333333333333,0.8333333333333333,0.0,0
389,0,0.6910112359550562,0.8370786516853932,0.0,0.8333333333333333,1.0,1
390,1,0.797752808988764,0.7696629213483146,0.8333333333333333,0.8333333333333333,0.0,0
391,0,0.7640449438202247,0.7808988764044944,0.6666666666666666,0.6666666666666666,1.0,1
392,1,0.8764044943820224,0.8426966292134831,0.8333333333333333,0.8333333333333333,0.0,0
393,0,0.7752808988764045,0.6910112359550562,0.8333333333333333,0.0,1.0,1
394,0,0.8426966292134831,0.7696629213483146,0.8333333333333333,0.8333333333333333,1.0,1
395,0,0.6910112359550562,0.8370786516853932,0.0,0.8333333333333333,1.0,1
396,0,0.8370786516853932,0.7696629213483146,0.8333333333333333,0.8333333333333333,1.0,1
397,0,0.7696629213483146,0.8426966292134831,0.8333333333333333,0.8333333333333333,1.0,1
398,0,0.747191011235955,0.8370786516853932,0.8333333333333333,1.0,1.0,1
399,1,0.696629213483146,0.7640449438202247,0.6666666666666666,1.0,0.0,0
400,0,0.8314606741573034,0.8089887640449438,1.0,0.6666666666666666,1.0,1
401,1,0.6853932584269663,0.797752808988764,0.8333333333333333,0.8333333333333333,0.0,0
402,1,0.8370786516853932,0.7640449438202247,1.0,1.0,0.0,0
403,0,0.747191011235955,0.696629213483146,0.8333333333333333,0.6666666666666666,1.0,1
404,1,0.797752808988764,0.8089887640449438,0.8333333333333333,0.6666666666666666,0.0,0
405,0,0.8314606741573034,0.696629213483146,1.0,0.6666666666666666,1.0,1
406,1,0.8089887640449438,0.6853932584269663,0.6666666666666666,0.8333333333333333,0.0,0
407,1,0.8314606741573034,0.797752808988764,1.0,0.8333333333333333,0.0,0
408,1,0.747191011235955,0.7640449438202247,0.8333333333333333,1.0,0.0,0
409,0,0.6853932584269663,0.696629213483146,0.8333333333333333,0.6666666666666666,1.0,1
410,0,0.8370786516853932,0.8314606741573034,1.0,1.0,1.0,1
411,1,0.7640449438202247,0.797752808988764,1.0,0.8333333333333333,0.0,0
412,1,0.8089887640449438,0.747191011235955,0.6666666666666666,0.8333333333333333,0.0,0
413,0,0.8370786516853932,0.696629213483146,1.0,0.6666666666666666,1.0,1
414,0,0.6853932584269663,0.8314606741573034,0.8333333333333333,1.0,1.0,1
415,1,0.7640449438202247,0.8089887640449438,1.0,0.6666666666666666,0.0,0
416,0,0.797752808988764,0.747191011235955,0.8333333333333333,0.8333333333333333,1.0,1
417,1,0.6853932584269663,0.8370786516853932,0.8333333333333333,1.0,0.0,0
418,0,0.8314606741573034,0.747191011235955,1.0,0.8333333333333333,1.0,1
419,0,0.8089887640449438,0.8370786516853932,0.6666666666666666,1.0,1.0,1
420,1,0.696629213483146,0.797752808988764,0.6666666666666666,0.8333333333333333,0.0,0
421,1,0.6853932584269663,0.7640449438202247,0.8333333333333333,1.0,0.0,0
422,1,0.797752808988764,0.747191011235955,0.8333333333333333,0.8333333333333333,0.0,0
423,1,0.696629213483146,0.8314606741573034,0.6666666666666666,1.0,0.0,0
424,1,0.8370786516853932,0.7640449438202247,1.0,1.0,0.0,0
425,0,0.696629213483146,0.747191011235955,0.6666666666666666,0.8333333333333333,1.0,1
426,1,0.8089887640449438,0.8314606741573034,0.6666666666666666,1.0,0.0,0
427,1,0.6853932584269663,0.797752808988764,0.8333333333333333,0.8333333333333333,0.0,0
428,1,0.8089887640449438,0.7640449438202247,0.6666666666666666,1.0,0.0,0
429,1,0.696629213483146,0.6853932584269663,0.6666666666666666,0.8333333333333333,0.0,0
430,1,0.8370786516853932,0.8314606741573034,1.0,1.0,0.0,0
431,1,0.8089887640449438,0.747191011235955,0.6666666666666666,0.8333333333333333,0.0,0
432,0,0.7640449438202247,0.797752808988764,1.0,0.8333333333333333,1.0,1
433,0,0.6853932584269663,0.8370786516853932,0.8333333333333333,1.0,1.0,1
434,0,0.797752808988764,0.8314606741573034,0.8333333333333333,1.0,1.0,1
435,1,0.7640449438202247,0.696629213483146,1.0,0.6666666666666666,0.0,0
436,1,0.6853932584269663,0.8089887640449438,0.8333333333333333,0.6666666666666666,0.0,0
437,1,0.8370786516853932,0.747191011235955,1.0,0.8333333333333333,0.0,0
438,1,0.797752808988764,0.696629213483146,0.8333333333333333,0.6666666666666666,0.0,0
439,0,0.8314606741573034,0.7640449438202247,1.0,1.0,1.0,1
440,0,0.6853932584269663,0.747191011235955,0.8333333333333333,0.8333333333333333,1.0,1
441,0,0.8370786516853932,0.797752808988764,1.0,0.8333333333333333,1.0,1
442,1,0.696629213483146,0.8089887640449438,0.6666666666666666,0.6666666666666666,0.0,0
443,0,0.7640449438202247,0.6853932584269663,1.0,0.8333333333333333,1.0,1
444,1,0.8314606741573034,0.747191011235955,1.0,0.8333333333333333,0.0,0
445,1,0.8089887640449438,0.8370786516853932,0.6666666666666666,1.0,0.0,0
446,1,0.747191011235955,0.7640449438202247,0.8333333333333333,1.0,0.0,0
447,1,0.8314606741573034,0.6853932584269663,1.0,0.8333333333333333,0.0,0
448,1,0.8370786516853932,0.696629213483146,1.0,0.6666666666666666,0.0,0
449,1,0.8089887640449438,0.797752808988764,0.6666666666666666,0.8333333333333333,0.0,0
450,1,0.7640449438202247,0.8314606741573034,1.0,1.0,0.0,0
451,1,0.6853932584269663,0.747191011235955,0.8333333333333333,0.8333333333333333,0.0,0
452,1,0.696629213483146,0.8089887640449438,0.6666666666666666,0.6666666666666666,0.0,0
453,1,0.797752808988764,0.8370786516853932,0.8333333333333333,1.0,0.0,0
454,1,0.747191011235955,0.8089887640449438,0.8333333333333333,0.6666666666666666,0.0,0
455,1,0.8370786516853932,0.8314606741573034,1.0,1.0,0.0,0
456,1,0.8089887640449438,0.8314606741573034,0.6666666666666666,1.0,0.0,0
457,1,0.8089887640449438,0.747191011235955,0.6666666666666666,0.8333333333333333,0.0,0
458,1,0.8370786516853932,0.7865168539325842,0.6666666666666666,0.8333333333333333,0.0,0
459,1,0.8820224719101123,0.7921348314606741,0.8333333333333333,0.5,0.0,0
460,1,0.7752808988764045,0.9325842696629213,0.8333333333333333,1.0,0.0,0
461,0,0.8820224719101123,0.7752808988764045,0.8333333333333333,0.6666666666666666,1.0,1
462,1,0.7865168539325842,0.797752808988764,0.8333333333333333,0.6666666666666666,0.0,0
463,1,0.7921348314606741,0.7752808988764045,0.5,0.8333333333333333,0.0,0
464,1,0.9325842696629213,0.8370786516853932,1.0,0.6666666666666666,0.0,0
465,1,0.797752808988764,0.7752808988764045,0.6666666666666666,0.6666666666666666,0.0,0
466,0,0.8370786516853932,0.7752808988764045,0.6666666666666666,0.8333333333333333,1.0,1
467,1,0.8820224719101123,0.7865168539325842,0.8333333333333333,0.8333333333333333,0.0,0
468,0,0.9325842696629213,0.7921348314606741,1.0,0.5,1.0,1
469,1,0.7752808988764045,0.7752808988764045,0.6666666666666666,0.8333333333333333,0.0,0
470,0,0.8370786516853932,0.8820224719101123,0.6666666666666666,0.8333333333333333,1.0,1
471,0,0.7921348314606741,0.7752808988764045,0.5,0.6666666666666666,1.0,1
472,1,0.9325842696629213,0.7865168539325842,1.0,0.8333333333333333,0.0,0
473,0,0.8820224719101123,0.7752808988764045,0.8333333333333333,0.8333333333333333,1.0,1
474,1,0.8370786516853932,0.797752808988764,0.6666666666666666,0.6666666666666666,0.0,0
475,1,0.7921348314606741,0.7865168539325842,0.5,0.8333333333333333,0.0,0
476,1,0.7752808988764045,0.9325842696629213,0.8333333333333333,1.0,0.0,0
477,1,0.7752808988764045,0.7865168539325842,0.6666666666666666,0.8333333333333333,0.0,0
478,1,0.8820224719101123,0.797752808988764,0.8333333333333333,0.6666666666666666,0.0,0
479,1,0.7921348314606741,0.8370786516853932,0.5,0.6666666666666666,0.0,0
480,1,0.7752808988764045,0.797752808988764,0.8333333333333333,0.6666666666666666,0.0,0
481,0,0.8370786516853932,0.7752808988764045,0.6666666666666666,0.6666666666666666,1.0,1
482,0,0.8820224719101123,0.9325842696629213,0.8333333333333333,1.0,1.0,1
483,1,0.7921348314606741,0.797752808988764,0.5,0.6666666666666666,0.0,0
484,1,0.7752808988764045,0.9325842696629213,0.6666666666666666,1.0,0.0,0
485,0,0.7865168539325842,0.7921348314606741,0.8333333333333333,0.5,1.0,1
486,1,0.797752808988764,0.7752808988764045,0.6666666666666666,0.8333333333333333,0.0,0
487,1,0.8820224719101123,0.7865168539325842,0.8333333333333333,0.8333333333333333,0.0,0
488,1,0.9325842696629213,0.7921348314606741,1.0,0.5,0.0,0
489,1,0.8370786516853932,0.7752808988764045,0.6666666666666666,0.8333333333333333,0.0,0
490,1,0.7865168539325842,0.797752808988764,0.8333333333333333,0.6666666666666666,0.0,0
491,1,0.7752808988764045,0.8820224719101123,0.6666666666666666,0.8333333333333333,0.0,0
492,0,0.8370786516853932,0.9325842696629213,0.6666666666666666,1.0,1.0,1
493,1,0.7752808988764045,0.7921348314606741,0.8333333333333333,0.5,0.0,0
494,0,0.8820224719101123,0.797752808988764,0.8333333333333333,0.6666666666666666,1.0,1
495,1,0.7865168539325842,0.7752808988764045,0.8333333333333333,0.6666666666666666,0.0,0
496,0,0.7921348314606741,0.8370786516853932,0.5,0.6666666666666666,1.0,1
497,1,0.797752808988764,0.9325842696629213,0.6666666666666666,1.0,0.0,0
498,1,0.7752808988764045,0.7752808988764045,0.6666666666666666,0.8333333333333333,0.0,0
499,0,0.8820224719101123,0.8370786516853932,0.8333333333333333,0.6666666666666666,1.0,1
500,0,0.9325842696629213,0.7865168539325842,1.0,0.8333333333333333,1.0,1
501,0,0.7752808988764045,0.7921348314606741,0.6666666666666666,0.5,1.0,1
502,0,0.797752808988764,0.8370786516853932,0.6666666666666666,0.6666666666666666,1.0,1
503,0,0.8820224719101123,0.7752808988764045,0.8333333333333333,0.8333333333333333,1.0,1
504,0,0.7752808988764045,0.9325842696629213,0.6666666666666666,1.0,1.0,1
505,0,0.8820224719101123,0.7921348314606741,0.8333333333333333,0.5,1.0,1
506,1,0.9325842696629213,0.797752808988764,1.0,0.6666666666666666,0.0,0
507,1,0.8370786516853932,0.7865168539325842,0.6666666666666666,0.8333333333333333,0.0,0
508,0,0.7752808988764045,0.797752808988764,0.6666666666666666,0.6666666666666666,1.0,1
509,0,0.9325842696629213,0.8820224719101123,1.0,0.8333333333333333,1.0,1
510,0,0.7752808988764045,0.7865168539325842,0.8333333333333333,0.8333333333333333,1.0,1
511,1,0.7921348314606741,0.797752808988764,0.5,0.6666666666666666,0.0,0
512,0,0.7752808988764045,0.8370786516853932,0.6666666666666666,0.6666666666666666,1.0,1
513,0,0.8370786516853932,0.8820224719101123,0.6666666666666666,0.8333333333333333,1.0,1
514,0,0.797752808988764,0.7752808988764045,0.6666666666666666,0.8333333333333333,1.0,1
515,1,0.797752808988764,0.8820224719101123,0.6666666666666666,0.8333333333333333,0.0,0
516,1,0.8370786516853932,0.8820224719101123,0.6666666666666666,0.8333333333333333,0.0,0
517,0,0.9157303370786517,0.6797752808988764,0.8333333333333333,0.0,1.0,1
518,1,0.8258426966292135,0.8370786516853932,0.8333333333333333,0.8333333333333333,0.0,0
519,1,0.7078651685393258,0.8764044943820224,0.6666666666666666,0.0,0.0,0
520,1,0.7640449438202247,0.848314606741573,1.0,0.8333333333333333,0.0,0
521,1,0.8370786516853932,0.9157303370786517,0.8333333333333333,0.8333333333333333,0.0,0
522,0,0.6797752808988764,0.8764044943820224,0.0,0.0,1.0,1
523,1,0.7078651685393258,0.8258426966292135,0.6666666666666666,0.8333333333333333,0.0,0
524,0,0.848314606741573,0.8370786516853932,0.8333333333333333,0.8333333333333333,1.0,1
525,1,0.9157303370786517,0.8764044943820224,0.8333333333333333,0.0,0.0,0
526,0,0.6797752808988764,0.7078651685393258,0.0,0.6666666666666666,1.0,1
527,1,0.7640449438202247,0.8258426966292135,1.0,0.8333333333333333,0.0,0
528,1,0.9157303370786517,0.848314606741573,0.8333333333333333,0.8333333333333333,0.0,0
529,1,0.7078651685393258,0.8370786516853932,0.6666666666666666,0.8333333333333333,0.0,0
530,1,0.7640449438202247,0.9157303370786517,1.0,0.8333333333333333,0.0,0
531,1,0.8764044943820224,0.848314606741573,0.0,0.8333333333333333,0.0,0
532,1,0.7640449438202247,0.6797752808988764,1.0,0.0,0.0,0
533,1,0.8258426966292135,0.9157303370786517,0.8333333333333333,0.8333333333333333,0.0,0
534,1,0.7078651685393258,0.848314606741573,0.6666666666666666,0.8333333333333333,0.0,0
535,0,0.7640449438202247,0.8764044943820224,1.0,0.0,1.0,1
536,1,0.6797752808988764,0.8370786516853932,0.0,0.8333333333333333,0.0,0
537,1,0.9157303370786517,0.7078651685393258,0.8333333333333333,0.6666666666666666,0.0,0
538,1,0.848314606741573,0.6797752808988764,0.8333333333333333,0.0,0.0,0
539,1,0.8764044943820224,0.8258426966292135,0.0,0.8333333333333333,0.0,0
540,1,0.8370786516853932,0.9157303370786517,0.8333333333333333,0.8333333333333333,0.0,0
541,1,0.6797752808988764,0.8764044943820224,0.0,0.0,0.0,0
542,1,0.8258426966292135,0.8370786516853932,0.8333333333333333,0.8333333333333333,0.0,0
543,1,0.848314606741573,0.7640449438202247,0.8333333333333333,1.0,0.0,0
544,1,0.7078651685393258,0.8764044943820224,0.6666666666666666,0.0,0.0,0
545,1,0.6797752808988764,0.9157303370786517,0.0,0.8333333333333333,0.0,0
546,1,0.7640449438202247,0.8370786516853932,1.0,0.8333333333333333,0.0,0
547,1,0.8764044943820224,0.8258426966292135,0.0,0.8333333333333333,0.0,0
548,1,0.8370786516853932,0.7078651685393258,0.8333333333333333,0.6666666666666666,0.0,0
549,1,0.8258426966292135,0.6797752808988764,0.8333333333333333,0.0,0.0,0
550,1,0.8764044943820224,0.848314606741573,0.0,0.8333333333333333,0.0,0
551,1,0.6797752808988764,0.7640449438202247,0.0,1.0,0.0,0
552,1,0.7078651685393258,0.8258426966292135,0.6666666666666666,0.8333333333333333,0.0,0
553,1,0.848314606741573,0.9157303370786517,0.8333333333333333,0.8333333333333333,0.0,0
554,1,0.8370786516853932,0.8764044943820224,0.8333333333333333,0.0,0.0,0
555,1,0.7640449438202247,0.7078651685393258,1.0,0.6666666666666666,0.0,0
556,0,0.848314606741573,0.6797752808988764,0.8333333333333333,0.0,1.0,1
557,1,0.7640449438202247,0.9157303370786517,1.0,0.8333333333333333,0.0,0
558,1,0.848314606741573,0.8258426966292135,0.8333333333333333,0.8333333333333333,0.0,0
559,0,0.9157303370786517,0.7078651685393258,0.8333333333333333,0.6666666666666666,1.0,1
560,1,0.7640449438202247,0.8764044943820224,1.0,0.0,0.0,0
561,0,0.6797752808988764,0.8370786516853932,0.0,0.8333333333333333,1.0,1
562,0,0.7078651685393258,0.848314606741573,0.6666666666666666,0.8333333333333333,1.0,1
563,1,0.9157303370786517,0.8258426966292135,0.8333333333333333,0.8333333333333333,0.0,0
564,1,0.8370786516853932,0.7640449438202247,0.8333333333333333,1.0,0.0,0
565,1,0.8258426966292135,0.6797752808988764,0.8333333333333333,0.0,0.0,0
566,1,0.7640449438202247,0.7078651685393258,1.0,0.6666666666666666,0.0,0
567,1,0.8370786516853932,0.8764044943820224,0.8333333333333333,0.0,0.0,0
568,1,0.848314606741573,0.8258426966292135,0.8333333333333333,0.8333333333333333,0.0,0
569,0,0.7078651685393258,0.6797752808988764,0.6666666666666666,0.0,1.0,1
570,1,0.9157303370786517,0.8764044943820224,0.8333333333333333,0.0,0.0,0
571,1,0.8370786516853932,0.848314606741573,0.8333333333333333,0.8333333333333333,0.0,0
572,1,0.8258426966292135,0.7640449438202247,0.8333333333333333,1.0,0.0,0
573,1,0.8764044943820224,0.7640449438202247,0.0,1.0,0.0,0
574,1,0.848314606741573,0.8370786516853932,0.8333333333333333,0.8333333333333333,0.0,0
575,1,0.8764044943820224,0.848314606741573,0.0,0.8333333333333333,0.0,0
576,0,0.848314606741573,0.7640449438202247,0.8333333333333333,1.0,1.0,1
577,1,0.8370786516853932,1.0,0.8333333333333333,0.8333333333333333,0.0,0
578,1,0.8370786516853932,0.7865168539325842,0.6666666666666666,0.8333333333333333,0.0,0
579,1,0.8089887640449438,0.797752808988764,0.6666666666666666,0.8333333333333333,0.0,0
580,1,0.7865168539325842,0.8202247191011236,0.8333333333333333,0.6666666666666666,0.0,0
581,0,1.0,0.797752808988764,0.8333333333333333,0.6666666666666666,1.0,1
582,1,0.8089887640449438,0.8370786516853932,0.6666666666666666,0.8333333333333333,0.0,0
583,1,0.797752808988764,0.8370786516853932,0.8333333333333333,0.6666666666666666,0.0,0
584,0,1.0,0.8202247191011236,0.8333333333333333,0.6666666666666666,1.0,1
585,1,0.797752808988764,0.7865168539325842,0.6666666666666666,0.8333333333333333,0.0,0
586,1,0.8370786516853932,0.8370786516853932,0.8333333333333333,0.6666666666666666,0.0,0
587,1,0.8202247191011236,0.797752808988764,0.6666666666666666,0.8333333333333333,0.0,0
588,1,1.0,0.8370786516853932,0.8333333333333333,0.6666666666666666,0.0,0
589,1,0.7865168539325842,0.8089887640449438,0.8333333333333333,0.6666666666666666,0.0,0
590,1,0.797752808988764,0.8370786516853932,0.8333333333333333,0.8333333333333333,0.0,0
591,0,0.797752808988764,0.8202247191011236,0.6666666666666666,0.6666666666666666,1.0,1
592,1,0.8089887640449438,0.8370786516853932,0.6666666666666666,0.6666666666666666,0.0,0
593,1,0.7865168539325842,1.0,0.8333333333333333,0.8333333333333333,0.0,0
594,0,0.797752808988764,0.797752808988764,0.6666666666666666,0.8333333333333333,1.0,1
595,1,0.8370786516853932,0.8202247191011236,0.8333333333333333,0.6666666666666666,0.0,0
596,1,1.0,0.8089887640449438,0.8333333333333333,0.6666666666666666,0.0,0
597,0,0.8370786516853932,0.797752808988764,0.8333333333333333,0.6666666666666666,1.0,1
598,1,0.8202247191011236,0.8370786516853932,0.6666666666666666,0.6666666666666666,0.0,0
599,1,0.797752808988764,0.8089887640449438,0.8333333333333333,0.6666666666666666,0.0,0
600,1,0.8370786516853932,0.797752808988764,0.6666666666666666,0.6666666666666666,0.0,0
601,1,0.8370786516853932,0.7865168539325842,0.8333333333333333,0.8333333333333333,0.0,0
602,1,0.8202247191011236,0.8089887640449438,0.6666666666666666,0.6666666666666666,0.0,0
603,1,0.797752808988764,1.0,0.8333333333333333,0.8333333333333333,0.0,0
604,1,0.7865168539325842,0.8370786516853932,0.8333333333333333,0.6666666666666666,0.0,0
605,1,0.7865168539325842,0.797752808988764,0.8333333333333333,0.8333333333333333,0.0,0
606,1,1.0,0.8089887640449438,0.8333333333333333,0.6666666666666666,0.0,0
607,1,0.797752808988764,0.797752808988764,0.6666666666666666,0.8333333333333333,0.0,0
608,1,0.8370786516853932,0.8202247191011236,0.8333333333333333,0.6666666666666666,0.0,0
609,1,0.7865168539325842,1.0,0.8333333333333333,0.8333333333333333,0.0,0
610,0,0.8089887640449438,0.8370786516853932,0.6666666666666666,0.6666666666666666,1.0,1
611,1,0.797752808988764,0.8202247191011236,0.6666666666666666,0.6666666666666666,0.0,0
612,1,0.8370786516853932,0.797752808988764,0.8333333333333333,0.8333333333333333,0.0,0
613,0,1.0,0.8370786516853932,0.8333333333333333,0.6666666666666666,1.0,1
614,1,0.8089887640449438,0.7865168539325842,0.6666666666666666,0.8333333333333333,0.0,0
615,1,0.8370786516853932,0.797752808988764,0.8333333333333333,0.6666666666666666,0.0,0
616,1,0.797752808988764,0.7865168539325842,0.8333333333333333,0.8333333333333333,0.0,0
617,1,0.8089887640449438,0.797752808988764,0.6666666666666666,0.6666666666666666,0.0,0
618,1,0.8202247191011236,1.0,0.6666666666666666,0.8333333333333333,0.0,0
619,1,0.7865168539325842,0.8370786516853932,0.8333333333333333,0.8333333333333333,0.0,0
620,1,0.8370786516853932,0.797752808988764,0.6666666666666666,0.6666666666666666,0.0,0
621,1,1.0,0.797752808988764,0.8333333333333333,0.8333333333333333,0.0,0
622,1,0.8202247191011236,0.8089887640449438,0.6666666666666666,0.6666666666666666,0.0,0
623,0,0.8370786516853932,0.8370786516853932,0.6666666666666666,0.8333333333333333,1.0,1
624,1,0.8202247191011236,0.797752808988764,0.6666666666666666,0.8333333333333333,0.0,0
625,1,0.8089887640449438,0.797752808988764,0.6666666666666666,0.6666666666666666,0.0,0
626,1,0.8202247191011236,0.8370786516853932,0.6666666666666666,0.6666666666666666,0.0,0
627,0,0.797752808988764,0.7865168539325842,0.6666666666666666,0.8333333333333333,1.0,1
628,1,0.8089887640449438,0.8370786516853932,0.6666666666666666,0.8333333333333333,0.0,0
629,1,0.8370786516853932,0.797752808988764,0.6666666666666666,0.8333333333333333,0.0,0
630,1,0.8202247191011236,0.7865168539325842,0.6666666666666666,0.8333333333333333,0.0,0
631,0,1.0,0.797752808988764,0.8333333333333333,0.6666666666666666,1.0,1
632,1,0.7865168539325842,0.8370786516853932,0.8333333333333333,0.6666666666666666,0.0,0
633,1,0.8370786516853932,0.797752808988764,0.8333333333333333,0.8333333333333333,0.0,0
634,1,0.797752808988764,0.8370786516853932,0.8333333333333333,0.6666666666666666,0.0,0
635,0,0.8370786516853932,0.7865168539325842,0.6666666666666666,0.8333333333333333,1.0,1
636,1,0.8202247191011236,0.949438202247191,0.8333333333333333,0.0,0.0,0
637,1,0.8539325842696629,0.8370786516853932,0.6666666666666666,0.8333333333333333,0.0,0
638,1,0.7584269662921348,0.8258426966292135,0.8333333333333333,0.8333333333333333,0.0,0
639,1,0.7022471910112359,0.9044943820224719,0.0,1.0,0.0,0
640,1,0.8258426966292135,0.949438202247191,0.8333333333333333,0.0,0.0,0
641,1,0.7022471910112359,0.8539325842696629,0.0,0.6666666666666666,0.0,0
642,1,0.8202247191011236,0.9044943820224719,0.8333333333333333,1.0,0.0,0
643,1,0.8370786516853932,0.7584269662921348,0.8333333333333333,0.8333333333333333,0.0,0
644,1,0.8202247191011236,0.8539325842696629,0.8333333333333333,0.6666666666666666,0.0,0
645,1,0.8258426966292135,0.9044943820224719,0.8333333333333333,1.0,0.0,0
646,1,0.7022471910112359,0.7584269662921348,0.0,0.8333333333333333,0.0,0
647,1,0.8370786516853932,0.949438202247191,0.8333333333333333,0.0,0.0,0
648,1,0.8258426966292135,0.8539325842696629,0.8333333333333333,0.6666666666666666,0.0,0
649,1,0.8202247191011236,0.7584269662921348,0.8333333333333333,0.8333333333333333,0.0,0
650,1,0.7022471910112359,0.8258426966292135,0.0,0.8333333333333333,0.0,0
651,0,0.8370786516853932,0.9044943820224719,0.8333333333333333,1.0,1.0,1
652,1,0.949438202247191,0.7022471910112359,0.0,0.0,0.0,0
653,1,0.8258426966292135,0.8370786516853932,0.8333333333333333,0.8333333333333333,0.0,0
654,1,0.8539325842696629,0.7584269662921348,0.6666666666666666,0.8333333333333333,0.0,0
655,1,0.949438202247191,0.9044943820224719,0.0,1.0,0.0,0
656,0,0.8202247191011236,0.7022471910112359,0.8333333333333333,0.0,1.0,1
657,1,0.8370786516853932,0.8539325842696629,0.8333333333333333,0.6666666666666666,0.0,0
658,1,0.9044943820224719,0.8202247191011236,1.0,0.8333333333333333,0.0,0
659,1,0.7584269662921348,0.949438202247191,0.8333333333333333,0.0,0.0,0
660,1,0.9044943820224719,0.8370786516853932,1.0,0.8333333333333333,0.0,0
661,1,0.8539325842696629,0.8258426966292135,0.6666666666666666,0.8333333333333333,0.0,0
